#Annotated with Bakta (v1.5.0): https://github.com/oschwengers/bakta
#Database (v4.0): https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_23	cds	11059	12093	-	DMBONI_02390		Isopentenyl-diphosphate delta-isomerase	SO:0001217, UniRef:UniRef50_Q8YNH4
contig_23	cds	12193	14664	+	DMBONI_02395		DUF87 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3A0BDU9
contig_23	cds	14786	15022	+	DMBONI_02400		Acyl carrier protein	SO:0001217, UniRef:UniRef50_A0A4D6XZD3
contig_24	cds	193	2787	+	DMBONI_02405		hypothetical protein	PFAM:PF03781.19
contig_24	cds	2877	3635	+	DMBONI_02410		Enoyl-CoA hydratase/isomerase family protein	SO:0001217, UniRef:UniRef50_A0A7C2TCH5
contig_24	cds	4214	4831	+	DMBONI_02415		SH3b domain-containing protein	SO:0001217, UniRef:UniRef50_A0A351G7T6
contig_24	cds	4911	5324	-	DMBONI_02420		Iron-sulfur cluster assembly accessory protein	SO:0001217, UniRef:UniRef50_A0A3D5E5G8
contig_24	cds	5408	6943	-	DMBONI_02425		Histidine ammonia-lyase	SO:0001217, UniRef:UniRef50_A0A0P6XN57
contig_24	cds	6974	7426	-	DMBONI_02430		SsrA-binding protein	SO:0001217, UniRef:UniRef50_A0A538CAA6
contig_24	cds	7501	10155	-	DMBONI_02435		hypothetical protein	
contig_24	cds	10155	14588	-	DMBONI_02440		hypothetical protein	PFAM:PF13181.9, PFAM:PF13181.9, PFAM:PF13428.9, PFAM:PF13432.9, PFAM:PF13432.9, PFAM:PF13432.9, PFAM:PF13432.9, PFAM:PF13432.9, PFAM:PF13432.9
contig_25	cds	84	1172	-	DMBONI_02445		D-malate dehydrogenase [decarboxylating]	SO:0001217, UniRef:UniRef50_A0A0U5B4N0
contig_25	cds	1156	1527	-	DMBONI_02450		hypothetical protein	PFAM:PF00072.27
contig_25	cds	1616	3118	-	DMBONI_02455		Metal-dependent carboxypeptidase	SO:0001217, UniRef:UniRef50_A0A0P6XZW5
contig_25	cds	3155	4093	-	DMBONI_02460		D-3-phosphoglycerate dehydrogenase	SO:0001217, UniRef:UniRef50_E8N2C8
contig_25	cds	4369	4791	+	DMBONI_02465		hypothetical protein	
contig_25	cds	4837	5283	-	DMBONI_02470		Ribose 5-phosphate isomerase	SO:0001217, UniRef:UniRef50_A0A068MYQ2
contig_25	cds	5285	7318	-	DMBONI_02475		hypothetical protein	
contig_25	cds	7412	7630	-	DMBONI_02480		HTH cro/C1-type domain-containing protein	SO:0001217, UniRef:UniRef50_H3NLF5
contig_25	cds	7637	8116	-	DMBONI_02485		Putative membrane protein YoaS	SO:0001217, UniRef:UniRef50_A0A679I5N8
contig_25	cds	8209	8742	-	DMBONI_02490		Methylated-DNA--[protein]-cysteine S-methyltransferase	SO:0001217, UniRef:UniRef50_A0A521STP8
contig_25	cds	8745	9632	-	DMBONI_02495		Transport permease protein	SO:0001217, UniRef:UniRef50_A0A1F8KQA8
contig_25	cds	9634	10476	-	DMBONI_02500		Transport permease protein	SO:0001217, UniRef:UniRef50_T0LFP8
contig_25	cds	10460	11467	-	DMBONI_02505		hypothetical protein	PFAM:PF00005.30
contig_25	cds	11638	12213	-	DMBONI_02510		3-methyladenine DNA glycosylase	SO:0001217, UniRef:UniRef50_A0A198GZ29
contig_25	cds	12215	12568	-	DMBONI_02515		hypothetical protein	
contig_25	cds	12661	12882	-	DMBONI_02520		hypothetical protein	
contig_25	cds	13299	13601	-	DMBONI_02525		hypothetical protein	
contig_25	cds	13974	14132	-	DMBONI_02530		hypothetical protein	
contig_26	cds	175	1629	-	DMBONI_02535		hypothetical protein	PFAM:PF01433.23
contig_26	cds	1626	2267	-	DMBONI_02540		Ribonuclease HII	SO:0001217, UniRef:UniRef50_A0A399ZVD5
contig_26	cds	2260	2982	-	DMBONI_02545		Polyprenol monophosphomannose synthase	SO:0001217, UniRef:UniRef50_A0A2H5Y3A1
contig_26	cds	3027	3488	+	DMBONI_02550		D-aminoacyl-tRNA deacylase	SO:0001217, UniRef:UniRef50_O66742
contig_26	cds	3661	4368	-	DMBONI_02555		Dihydroorotate dehydrogenase 1B	SO:0001217, UniRef:UniRef50_A0A136KQJ7
contig_26	cds	4542	5225	+	DMBONI_02560		Thioredoxin domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3C0WUF8
contig_26	cds	5241	5705	+	DMBONI_02565		hypothetical protein	
contig_26	cds	5702	6325	+	DMBONI_02570		N-acetyltransferase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1F8L382
contig_26	cds	6306	7211	-	DMBONI_02575		Methyltransf-11 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2N2MUM0
contig_26	cds	7201	8550	-	DMBONI_02580		UDP-glucose 6-dehydrogenase	SO:0001217, UniRef:UniRef50_A0A2H5W729
contig_26	cds	8626	9405	+	DMBONI_02585		hypothetical protein	
contig_26	cds	9463	11118	+	DMBONI_02590		Urocanate hydratase	SO:0001217, UniRef:UniRef50_A0A1H0UYH5
contig_26	cds	11139	12296	+	DMBONI_02595		MFS domain-containing protein	SO:0001217, UniRef:UniRef50_A0A399ZR07
contig_26	cds	12354	13547	+	DMBONI_02600		hypothetical protein	PFAM:PF03734.17
contig_27	cds	33	152	+	DMBONI_02605		Glutamine--fructose-6-phosphate aminotransferase (Isomerizing)	SO:0001217, UniRef:UniRef50_A0A1V5LWD0
contig_27	cds	246	1442	-	DMBONI_02610		Acetyl esterase/lipase	SO:0001217, UniRef:UniRef50_A0A2P8I1I3
contig_27	cds	1684	1992	-	DMBONI_02615		Transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A3A0ARK2
contig_27	cds	1996	2463	-	DMBONI_02620		hypothetical protein	
contig_27	cds	2561	2875	-	DMBONI_02625		hypothetical protein	
contig_27	cds	2872	3609	-	DMBONI_02630		Branched-chain amino acid ABC transporter permease	SO:0001217, UniRef:UniRef50_A0A521SZT0
contig_27	cds	3928	4701	-	DMBONI_02635		hypothetical protein	
contig_27	cds	5040	6092	-	DMBONI_02640		hypothetical protein	PFAM:PF00188.29, PFAM:PF01476.23
contig_27	cds	6137	6730	-	DMBONI_02645		hypothetical protein	PFAM:PF01022.23, PFAM:PF08220.15, PFAM:PF09339.13, PFAM:PF12840.10, PFAM:PF13412.9
contig_27	cds	6845	7057	+	DMBONI_02650		Fe-S assembly protein IscX	SO:0001217, UniRef:UniRef50_A0A7C1EVE6
contig_27	cds	7054	7737	+	DMBONI_02655		NADH-quinone oxidoreductase subunit B	SO:0001217, UniRef:UniRef50_A0A0P6XRC5
contig_27	cds	7746	9527	+	DMBONI_02660		Multifunctional fusion protein	SO:0001217, UniRef:UniRef50_A0A7V4N4T2
contig_27	cds	9556	10221	+	DMBONI_02665		NADH-quinone oxidoreductase subunit I	SO:0001217, UniRef:UniRef50_A0A0S8I737
contig_27	cds	10283	10597	+	DMBONI_02670		hypothetical protein	
contig_27	cds	10594	10959	-	DMBONI_02675		DUF1801 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1D7QPP1
contig_27	cds	11005	12090	+	DMBONI_02680		Iron-sulfur cluster carrier protein	SO:0001217, UniRef:UniRef50_A0A160SZA2
contig_27	cds	12133	13086	+	DMBONI_02685		PSP1 C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0A363T4G3
contig_28	cds	128	913	+	DMBONI_02690		UPF0246 protein Strop_2927	SO:0001217, UniRef:UniRef50_A4X915
contig_28	cds	917	1825	-	DMBONI_02695		Site-specific integrase	SO:0001217, UniRef:UniRef50_A0A7C3FB88
contig_28	cds	2191	3225	-	DMBONI_02700		LytR-cpsA-psr domain-containing protein	SO:0001217, UniRef:UniRef50_A0A363T159
contig_28	cds	3298	5625	-	DMBONI_02705		hypothetical protein	PFAM:PF00512.28, PFAM:PF02518.29
contig_28	tRNA	5732	5815	+	DMBONI_02710	Leu_trna	tRNA-Leu	SO:0000264
contig_28	cds	5901	6284	+	DMBONI_02715		hypothetical protein	PFAM:PF04977.18
contig_28	tRNA	6321	6392	+	DMBONI_02720	fMet_trna	tRNA-fMet	SO:0000266
contig_28	cds	6446	7822	+	DMBONI_02725		hypothetical protein	
contig_28	cds	7983	8822	+	DMBONI_02730		hypothetical protein	
contig_28	tRNA	8950	9013	+	DMBONI_02735	Ser_trna	tRNA-Ser	SO:0000269
contig_28	cds	9093	11756	+	DMBONI_02740		hypothetical protein	
contig_28	cds	11753	12310	-	DMBONI_02745		DUF5655 domain-containing protein	SO:0001217, UniRef:UniRef50_Q0AQJ9
contig_28	cds	12454	13197	+	DMBONI_02750		hypothetical protein	PFAM:PF04264.16
contig_29	cds	85	252	+	DMBONI_02755		50S ribosomal protein L33	SO:0001217, UniRef:UniRef50_Q3Z7T0
contig_29	tRNA	281	353	+	DMBONI_02760	Trp_trna	tRNA-Trp	SO:0000271
contig_29	cds	432	644	+	DMBONI_02765		Protein translocase subunit SecE	SO:0001217, UniRef:UniRef50_A0A523QXF3
contig_29	cds	663	1376	+	DMBONI_02770		Transcription termination/antitermination protein NusG	SO:0001217, UniRef:UniRef50_A0A679INJ2
contig_29	cds	1440	1865	+	DMBONI_02775		hypothetical protein	PFAM:PF00298.22, PFAM:PF03946.17
contig_29	cds	1991	2710	+	DMBONI_02780		50S ribosomal protein L1	SO:0001217, UniRef:UniRef50_A9WFP7
contig_29	cds	2886	3413	+	DMBONI_02785		50S ribosomal protein L10	SO:0001217, UniRef:UniRef50_A0A2N2M9P5
contig_29	cds	3446	3823	+	DMBONI_02790		50S ribosomal protein L7/L12	SO:0001217, UniRef:UniRef50_Q9AAU7
contig_29	cds	3941	4618	+	DMBONI_02795		DNA-binding response regulator	SO:0001217, UniRef:UniRef50_A0A1E5QQ24
contig_29	cds	4625	6070	+	DMBONI_02800		Sensor protein QseC	SO:0001217, UniRef:UniRef50_A0A0N8GND5
contig_29	cds	6024	6713	-	DMBONI_02805		SLT domain-containing protein	SO:0001217, UniRef:UniRef50_A0A521SYV1
contig_29	cds	6723	7358	-	DMBONI_02810		hypothetical protein	
contig_29	cds	7804	8601	-	DMBONI_02815		hypothetical protein	
contig_29	cds	8727	10385	-	DMBONI_02820		DUF87 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0P6XVI8
contig_29	cds	10793	11395	-	DMBONI_02825		hypothetical protein	
contig_29	cds	11392	12576	-	DMBONI_02830		NurA domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0P6WN00
contig_30	cds	35	550	+	DMBONI_02835		DUF177 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3N5QZJ9
contig_30	cds	590	1726	+	DMBONI_02840		RNA polymerase sigma factor SigA	SO:0001217, UniRef:UniRef50_A0A2A6RE92
contig_30	cds	1823	2911	+	DMBONI_02845		hypothetical protein	
contig_30	cds	2964	3896	-	DMBONI_02850		Magnesium transport protein CorA	SO:0001217, UniRef:UniRef50_A0A1V5RYK7
contig_30	cds	4108	4449	-	DMBONI_02855		hypothetical protein	
contig_30	cds	4452	5114	-	DMBONI_02860		hypothetical protein	
contig_30	cds	5220	6035	+	DMBONI_02865		hypothetical protein	
contig_30	cds	6278	8059	+	DMBONI_02870		Methionine--tRNA ligase	SO:0001217, UniRef:UniRef50_A0A2E1ABN3
contig_30	cds	8116	8820	+	DMBONI_02875		hypothetical protein	
contig_30	cds	8873	9313	-	DMBONI_02880		DUF2269 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7W1K557
contig_30	cds	9313	9495	-	DMBONI_02885		hypothetical protein	
contig_30	cds	9581	10150	+	DMBONI_02890		Transcriptional regulator	SO:0001217, UniRef:UniRef50_I1D4E9
contig_30	cds	10804	12030	-	DMBONI_02895		RNA polymerase sigma factor	SO:0001217, UniRef:UniRef50_A0A5F0AK70
contig_30	cds	12054	12473	-	DMBONI_02900		YCII domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0Q5E8Q9
contig_30	cds	12585	12956	-	DMBONI_02905		hypothetical protein	PFAM:PF08713.14
contig_31	cds	99	1409	+	DMBONI_02910		hypothetical protein	
contig_31	cds	1467	2948	+	DMBONI_02915		Radical SAM core domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1G0YCW8
contig_31	cds	2961	3896	+	DMBONI_02920		Glyco-trans-2-like domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1F9GK50
contig_31	cds	3900	4832	+	DMBONI_02925		hypothetical protein	PFAM:PF08241.15, PFAM:PF08242.15, PFAM:PF13489.9, PFAM:PF13649.9, PFAM:PF13847.9
contig_31	cds	4920	6338	+	DMBONI_02930		Amino-oxidase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1Q7I4U3
contig_31	cds	6339	7895	+	DMBONI_02935		hypothetical protein	
contig_31	cds	7935	8432	+	DMBONI_02940		HTH marR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1F8NH54
contig_31	cds	8422	9447	+	DMBONI_02945		Epimerase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1F8P6A9
contig_31	cds	9454	10416	+	DMBONI_02950		hypothetical protein	PFAM:PF16363.8
contig_31	cds	10409	11272	+	DMBONI_02955		Transport permease protein	SO:0001217, UniRef:UniRef50_A0A136KUU1
contig_31	cds	11276	12559	+	DMBONI_02960		ABC transporter domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1F8QL61
contig_32	cds	573	2105	-	DMBONI_02965		GMP synthase [glutamine-hydrolyzing]	SO:0001217, UniRef:UniRef50_Q47DK8
contig_32	cds	2102	2674	-	DMBONI_02970		Xanthine phosphoribosyltransferase	SO:0001217, UniRef:UniRef50_A0A081BYN7
contig_32	cds	2777	3439	+	DMBONI_02975		dTTP/UTP pyrophosphatase	SO:0001217, UniRef:UniRef50_E8MZX7
contig_32	cds	3436	5664	+	DMBONI_02980		hypothetical protein	PFAM:PF00905.25, PFAM:PF03717.18, PFAM:PF05223.14
contig_32	cds	5667	6578	+	DMBONI_02985		Small ribosomal subunit biogenesis GTPase RsgA	SO:0001217, UniRef:UniRef50_A0A3M2AFE8
contig_32	cds	6608	6850	-	DMBONI_02990		hypothetical protein	
contig_32	cds	6831	7895	-	DMBONI_02995		Putative oligopeptide ABC transporter ATP-binding protein	SO:0001217, UniRef:UniRef50_A0A136KVK6
contig_32	cds	7895	8875	-	DMBONI_03000		Dipeptide/oligopeptide/nickel ABC transporter ATP-binding protein	SO:0001217, UniRef:UniRef50_A0A1V2ZWH3
contig_32	cds	8906	10252	-	DMBONI_03005		Dipeptide transport system permease protein DppC	SO:0001217, UniRef:UniRef50_L0E052
contig_32	cds	10284	11426	-	DMBONI_03010		Oligopeptide transport system permease protein OppB	SO:0001217, UniRef:UniRef50_A0A0X8XBE6
contig_32	cds	11578	12699	-	DMBONI_03015		ABC transporter substrate-binding protein	SO:0001217, UniRef:UniRef50_A0A7C5A6B5
contig_33	cds	541	846	+	DMBONI_03020		30S ribosomal protein S6	SO:0001217, UniRef:UniRef50_A0A3M1BEG3
contig_33	cds	876	1280	+	DMBONI_03025		Single-stranded DNA-binding protein	SO:0001217, UniRef:UniRef50_A0A497B830
contig_33	cds	1380	2666	+	DMBONI_03030		hypothetical protein	PFAM:PF00639.24, PFAM:PF13145.9, PFAM:PF13616.9
contig_33	cds	2915	6454	-	DMBONI_03035		Chromosome partition protein Smc	SO:0001217, UniRef:UniRef50_A0A0S7BBI4
contig_33	cds	6557	7267	-	DMBONI_03040		Ribonuclease 3	SO:0001217, UniRef:UniRef50_A0A7C4KDG7
contig_33	cds	7358	8587	-	DMBONI_03045		3-oxoacyl-[acyl-carrier-protein] synthase 2	SO:0001217, UniRef:UniRef50_O34340
contig_33	cds	8596	9627	-	DMBONI_03050		PALP domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0P6Y2B4
contig_33	cds	9682	10386	-	DMBONI_03055		Putative molybdenum cofactor biosynthesis protein D/E	SO:0001217, UniRef:UniRef50_A0A170PHR5
contig_33	cds	10383	10553	-	DMBONI_03060		hypothetical protein	
contig_33	cds	10556	10993	-	DMBONI_03065		Cyclic pyranopterin monophosphate synthase	SO:0001217, UniRef:UniRef50_A5FXW0
contig_33	cds	11250	12170	+	DMBONI_03070		Peptide chain release factor 2	SO:0001217, UniRef:UniRef50_A0A7C7R4Q8
contig_34	cds	339	1211	-	DMBONI_03075		hypothetical protein	PFAM:PF08239.14
contig_34	cds	1303	1416	-	DMBONI_03080		hypothetical protein	
contig_34	cds	1445	3304	-	DMBONI_03085		UvrABC system protein C	SO:0001217, UniRef:UniRef50_A0A1V5QET9
contig_34	cds	3359	3853	+	DMBONI_03090		CinA domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1F8QNJ0
contig_34	cds	3907	4776	-	DMBONI_03095		hypothetical protein	
contig_34	cds	4963	5445	-	DMBONI_03100		Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase	SO:0001217, UniRef:UniRef50_A0A363TAN6
contig_34	cds	5562	7610	-	DMBONI_03105		UvrABC system protein B	SO:0001217, UniRef:UniRef50_Q884C9
contig_34	cds	7747	7977	+	DMBONI_03110		Protein-export membrane protein SecG	SO:0001217, UniRef:UniRef50_A0A3D2URT9
contig_34	cds	7993	9696	+	DMBONI_03115		SBP-bac-5 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7C3CK87
contig_34	cds	9699	12170	-	DMBONI_03120		hypothetical protein	PFAM:PF01464.23, PFAM:PF13174.9, PFAM:PF13174.9, PFAM:PF13174.9, PFAM:PF13181.9, PFAM:PF13432.9, PFAM:PF13432.9, PFAM:PF13432.9, PFAM:PF13432.9, PFAM:PF14559.9
contig_35	cds	35	2164	+	DMBONI_03125		hypothetical protein	PFAM:PF13567.9
contig_35	cds	2230	2787	+	DMBONI_03130		hypothetical protein	PFAM:PF10517.12
contig_35	cds	2791	3762	-	DMBONI_03135		Aldo/keto reductase	SO:0001217, UniRef:UniRef50_A0A1F9VBA5
contig_35	cds	3764	4624	-	DMBONI_03140		Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase	SO:0001217, UniRef:UniRef50_A0A662D185
contig_35	cds	4645	5814	-	DMBONI_03145		hypothetical protein	PFAM:PF00685.30, PFAM:PF13469.9
contig_35	cds	5980	8868	+	DMBONI_03150		UvrABC system protein A	SO:0001217, UniRef:UniRef50_A0A1G2APS7
contig_35	cds	8865	9590	-	DMBONI_03155		Uridylate kinase	SO:0001217, UniRef:UniRef50_P74457
contig_35	cds	9676	10296	-	DMBONI_03160		Elongation factor Ts	SO:0001217, UniRef:UniRef50_A0LJ64
contig_35	cds	10300	11292	-	DMBONI_03165		30S ribosomal protein S2	SO:0001217, UniRef:UniRef50_A0A524AKW6
contig_35	cds	11518	12177	-	DMBONI_03170		hypothetical protein	PFAM:PF01497.21
contig_36	cds	167	751	+	DMBONI_03175		hypothetical protein	
contig_36	cds	811	2640	-	DMBONI_03180		Peptidase-M3 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1J4S5N2
contig_36	cds	2724	3947	-	DMBONI_03185		Mechanosensitive ion channel family protein	SO:0001217, UniRef:UniRef50_A0A6N6KV39
contig_36	cds	3944	4582	-	DMBONI_03190		Flavin reductase family protein	SO:0001217, UniRef:UniRef50_A0A3M1QFA4
contig_36	cds	4589	5242	-	DMBONI_03195		hypothetical protein	
contig_36	cds	5247	6434	-	DMBONI_03200		hypothetical protein	PFAM:PF20510.1
contig_36	cds	6860	7768	-	DMBONI_03205		5-carboxymethyl-2-hydroxymuconate delta-isomerase	SO:0001217, UniRef:UniRef50_A0A378ZNS9
contig_36	cds	7774	8910	-	DMBONI_03210		hypothetical protein	PFAM:PF00903.28, PFAM:PF00903.28
contig_36	cds	9169	10572	+	DMBONI_03215		hypothetical protein	
contig_36	cds	10792	11739	+	DMBONI_03220		hypothetical protein	
contig_37	cds	684	1301	+	DMBONI_03225		hypothetical protein	
contig_37	cds	1316	1552	+	DMBONI_03230		RNA-binding protein KhpA	SO:0001217, UniRef:UniRef50_D2BH60
contig_37	cds	1549	2145	+	DMBONI_03235		Ribosome maturation factor RimM	SO:0001217, UniRef:UniRef50_A0A2U2SNG4
contig_37	cds	2208	3362	+	DMBONI_03240		PI-PLC Y-box domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0P6WX78
contig_37	cds	3364	4455	+	DMBONI_03245		NTP-transferase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0P6Z3J8
contig_37	cds	4499	6835	+	DMBONI_03250		DNA topoisomerase 1	SO:0001217, UniRef:UniRef50_A0A7V3K4B3
contig_37	cds	7007	8056	+	DMBONI_03255		hypothetical protein	
contig_37	cds	8087	8554	-	DMBONI_03260		Transcription elongation factor GreA	SO:0001217, UniRef:UniRef50_A0A1W9Q1X2
contig_37	cds	8551	9699	-	DMBONI_03265		Deoxyguanosinetriphosphate triphosphohydrolase-like protein	SO:0001217, UniRef:UniRef50_A0A7C4QEP6
contig_37	cds	10506	11105	+	DMBONI_03270		hypothetical protein	
contig_37	cds	11124	11501	-	DMBONI_03275		hypothetical protein	
contig_38	cds	88	1242	-	DMBONI_03280		Hydrogen cyanide synthase subunit HcnC	SO:0001217, UniRef:UniRef50_A0A2H5Y9S6
contig_38	cds	1239	1334	-	DMBONI_03285		hypothetical protein	
contig_38	cds	1334	2314	-	DMBONI_03290		Ornithine cyclodeaminase	SO:0001217, UniRef:UniRef50_A7NQU8
contig_38	cds	2556	3269	-	DMBONI_03295		High-affinity branched-chain amino acid transport ATP-binding protein	SO:0001217, UniRef:UniRef50_Q4G272
contig_38	cds	3281	4078	-	DMBONI_03300		ABC transporter ATP-binding protein	SO:0001217, UniRef:UniRef50_A0A3M1HJ49
contig_38	cds	4087	5748	-	DMBONI_03305		Leucine/isoleucine/valine transporter permease subunit	SO:0001217, UniRef:UniRef50_A0A497C2E9
contig_38	cds	5760	6821	-	DMBONI_03310		Branched-chain amino acid ABC transporter permease	SO:0001217, UniRef:UniRef50_A0A2E5ZI78
contig_38	cds	6914	8137	-	DMBONI_03315		hypothetical protein	
contig_38	cds	8524	10443	+	DMBONI_03320		DNA gyrase subunit B	SO:0001217, UniRef:UniRef50_U1W8R2
contig_38	cds	10544	11059	+	DMBONI_03325		hypothetical protein	
contig_39	cds	12	548	+	DMBONI_03330		Protease	SO:0001217, UniRef:UniRef50_A0A3C0WR01
contig_39	cds	545	1135	-	DMBONI_03335		hypothetical protein	
contig_39	cds	1246	1899	+	DMBONI_03340		hypothetical protein	PFAM:PF01476.23, PFAM:PF01476.23
contig_39	cds	1903	2442	+	DMBONI_03345		Nudix hydrolase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1F8STV7
contig_39	cds	2616	3893	+	DMBONI_03350		Transcription termination factor Rho	SO:0001217, UniRef:UniRef50_Q03222
contig_39	cds	4049	4891	+	DMBONI_03355		hypothetical protein	PFAM:PF01476.23, PFAM:PF01476.23
contig_39	cds	5023	5511	-	DMBONI_03360		hypothetical protein	PFAM:PF12867.10
contig_39	cds	5512	6594	-	DMBONI_03365		hypothetical protein	
contig_39	cds	6723	7457	+	DMBONI_03370		hypothetical protein	
contig_39	cds	7735	8859	+	DMBONI_03375		Chromate efflux transporter	SO:0001217, UniRef:UniRef50_A0A521T2Y4
contig_39	cds	9314	10696	-	DMBONI_03380		Ribosomal protein S12 methylthiotransferase RimO	SO:0001217, UniRef:UniRef50_A0A1F8P0I2
contig_39	cds	10707	11141	-	DMBONI_03385		hypothetical protein	PFAM:PF13464.9
contig_40	cds	72	365	-	DMBONI_03390		hypothetical protein	
contig_40	cds	854	4270	+	DMBONI_03395		Isoleucine--tRNA ligase	SO:0001217, UniRef:UniRef50_A0A7X1PDT8
contig_40	cds	4342	5106	+	DMBONI_03400		hypothetical protein	
contig_40	cds	5123	6133	-	DMBONI_03405		Ferrochelatase	SO:0001217, UniRef:UniRef50_Q888A2
contig_40	cds	6269	7384	-	DMBONI_03410		3-oxoacyl-[acyl-carrier-protein] synthase 3	SO:0001217, UniRef:UniRef50_A0A1F8QLB3
contig_40	cds	7385	8635	-	DMBONI_03415		3-oxoacyl-[acyl-carrier-protein] synthase 2	SO:0001217, UniRef:UniRef50_A0A7Y2ILE4
contig_40	cds	8795	9127	-	DMBONI_03420		hypothetical protein	
contig_40	cds	9284	9841	-	DMBONI_03425		Elongation factor P	SO:0001217, UniRef:UniRef50_A0A2H5Y4V3
contig_40	cds	9944	10348	+	DMBONI_03430		Response regulator	SO:0001217, UniRef:UniRef50_A0A7C3GVN1
contig_40	cds	10359	10736	+	DMBONI_03435		hypothetical protein	
contig_41	cds	57	1448	+	DMBONI_03440		hypothetical protein	PFAM:PF00672.28, PFAM:PF13487.9, PFAM:PF14827.9
contig_41	cds	1437	1958	-	DMBONI_03445		hypothetical protein	
contig_41	cds	1961	2899	-	DMBONI_03450		hypothetical protein	
contig_41	cds	2889	3446	-	DMBONI_03455		Sigma-70 family RNA polymerase sigma factor	SO:0001217, UniRef:UniRef50_A0A7C3J791
contig_41	cds	3558	3926	-	DMBONI_03460		hypothetical protein	PFAM:PF00072.27
contig_41	cds	4136	4354	+	DMBONI_03465		Cold shock protein CapB	SO:0001217, UniRef:UniRef50_P0A106
contig_41	cds	4601	5404	+	DMBONI_03470		hypothetical protein	
contig_41	cds	5483	6157	+	DMBONI_03475		hypothetical protein	
contig_41	cds	6214	6411	-	DMBONI_03480		hypothetical protein	
contig_41	cds	6626	7237	+	DMBONI_03485		hypothetical protein	
contig_41	cds	7290	8288	-	DMBONI_03490		hypothetical protein	
contig_41	cds	8373	9881	-	DMBONI_03495		hypothetical protein	PFAM:PF00989.28, PFAM:PF00990.24, PFAM:PF08448.13, PFAM:PF13188.10, PFAM:PF13426.10
contig_41	cds	9942	10862	-	DMBONI_03500		hypothetical protein	PFAM:PF00989.28, PFAM:PF00990.24, PFAM:PF08447.15, PFAM:PF08448.13, PFAM:PF13188.10, PFAM:PF13426.10
contig_42	cds	1	1581	+	DMBONI_03505		ABC transmembrane type-1 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2M8CPT1
contig_42	cds	1676	2245	+	DMBONI_03510		HD domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0G1NZS4
contig_42	cds	2397	3503	+	DMBONI_03515		SnoaL-like domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0N8GQ58
contig_42	cds	3556	7845	-	DMBONI_03520		DNA-directed RNA polymerase subunit beta'	SO:0001217, UniRef:UniRef50_A0A2E6MF78
contig_42	cds	8133	11045	-	DMBONI_03525		hypothetical protein	PFAM:PF00512.28, PFAM:PF00672.28, PFAM:PF02518.29, PFAM:PF02743.21, PFAM:PF13188.10
contig_43	cds	751	1173	-	DMBONI_03530		hypothetical protein	PFAM:PF12836.10
contig_43	cds	1207	1923	+	DMBONI_03535		DUF554 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7C2XDN5
contig_43	cds	1980	2678	-	DMBONI_03540		hypothetical protein	PFAM:PF01323.23, PFAM:PF13462.9
contig_43	cds	2796	3665	-	DMBONI_03545		N-acetyltransferase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1F8QGI7
contig_43	cds	3697	6081	-	DMBONI_03550		hypothetical protein	PFAM:PF00072.27, PFAM:PF00989.28, PFAM:PF01590.29, PFAM:PF08447.15, PFAM:PF08448.13, PFAM:PF13185.9, PFAM:PF13185.9, PFAM:PF13188.10, PFAM:PF13426.10, PFAM:PF13487.9, PFAM:PF13492.9, PFAM:PF13492.9
contig_43	cds	6078	7154	-	DMBONI_03555		hypothetical protein	PFAM:PF00512.28, PFAM:PF02518.29, PFAM:PF13188.10
